frame,id,x1,y1,x2,y2,confidence,class_id
-1,6,483.3022155761719,624.3018188476562,672.876708984375,768.486572265625,1.0,29
-1,6,483.3022155761719,624.3018188476562,672.876708984375,768.486572265625,1.0,29
-1,6,483.3022155761719,624.3018188476562,672.876708984375,768.486572265625,1.0,29
-1,6,483.3022155761719,624.3018188476562,672.876708984375,768.486572265625,1.0,29
-1,6,483.3022155761719,624.3018188476562,672.876708984375,768.486572265625,1.0,29
-1,6,483.3022155761719,624.3018188476562,672.876708984375,768.486572265625,1.0,29
-1,6,483.3022155761719,624.3018188476562,672.876708984375,768.486572265625,1.0,29
-1,6,483.3022155761719,624.3018188476562,672.876708984375,768.486572265625,1.0,29
799,6,467.67510986328125,629.82373046875,655.5938720703125,766.1951904296875,1.0,29
-1,6,467.67510986328125,629.82373046875,655.5938720703125,766.1951904296875,1.0,29
-1,6,467.67510986328125,629.82373046875,655.5938720703125,766.1951904296875,1.0,29
802,6,472.9581298828125,628.6112060546875,654.8104248046875,765.1355590820312,1.0,29
803,6,469.1481628417969,629.7379760742188,652.7669677734375,765.1309204101562,1.0,29
804,6,467.0332946777344,629.4386596679688,650.0603637695312,765.9046020507812,1.0,29
805,6,471.7647399902344,626.3251342773438,654.5426025390625,766.0289306640625,1.0,29
-1,6,471.7647399902344,626.3251342773438,654.5426025390625,766.0289306640625,1.0,29
807,6,469.0242004394531,624.9646606445312,659.0482177734375,768.498291015625,1.0,29
808,6,467.00518798828125,628.1971435546875,654.9107666015625,767.5283203125,1.0,29
-1,6,467.00518798828125,628.1971435546875,654.9107666015625,767.5283203125,1.0,29
-1,6,467.00518798828125,628.1971435546875,654.9107666015625,767.5283203125,1.0,29
-1,6,467.00518798828125,628.1971435546875,654.9107666015625,767.5283203125,1.0,29
812,6,462.1805725097656,634.4296875,658.6030883789062,771.7879028320312,1.0,29
813,6,461.66748046875,634.711181640625,657.0240478515625,772.4156494140625,1.0,29
814,6,462.20233154296875,633.5176391601562,656.2457885742188,772.1226196289062,1.0,29
-1,6,462.20233154296875,633.5176391601562,656.2457885742188,772.1226196289062,1.0,29
816,6,467.83660888671875,632.0446166992188,654.5677490234375,774.4154663085938,1.0,29
-1,6,467.83660888671875,632.0446166992188,654.5677490234375,774.4154663085938,1.0,29
-1,6,467.83660888671875,632.0446166992188,654.5677490234375,774.4154663085938,1.0,29
-1,6,467.83660888671875,632.0446166992188,654.5677490234375,774.4154663085938,1.0,29
-1,6,467.83660888671875,632.0446166992188,654.5677490234375,774.4154663085938,1.0,29
-1,6,467.83660888671875,632.0446166992188,654.5677490234375,774.4154663085938,1.0,29
-1,6,467.83660888671875,632.0446166992188,654.5677490234375,774.4154663085938,1.0,29
-1,6,467.83660888671875,632.0446166992188,654.5677490234375,774.4154663085938,1.0,29
-1,6,467.83660888671875,632.0446166992188,654.5677490234375,774.4154663085938,1.0,29
825,6,471.38287353515625,633.18017578125,663.3290405273438,776.1143798828125,1.0,29
-1,6,471.38287353515625,633.18017578125,663.3290405273438,776.1143798828125,1.0,29
827,6,481.6700439453125,634.7063598632812,662.3338623046875,771.9182739257812,1.0,29
828,6,479.13348388671875,633.4613037109375,661.0665283203125,773.3428955078125,1.0,29
829,6,479.0131530761719,635.1802978515625,659.6349487304688,772.4879760742188,1.0,29
830,6,479.7852478027344,634.9392700195312,661.0107421875,773.5338745117188,1.0,29
-1,6,479.7852478027344,634.9392700195312,661.0107421875,773.5338745117188,1.0,29
-1,6,479.7852478027344,634.9392700195312,661.0107421875,773.5338745117188,1.0,29
-1,6,479.7852478027344,634.9392700195312,661.0107421875,773.5338745117188,1.0,29
-1,6,479.7852478027344,634.9392700195312,661.0107421875,773.5338745117188,1.0,29
-1,6,479.7852478027344,634.9392700195312,661.0107421875,773.5338745117188,1.0,29
1020,7,123.92120361328125,9.17706298828125,1916.140625,1066.2781982421875,1.0,21
1021,7,123.92120361328125,9.17706298828125,1916.140625,1066.2781982421875,1.0,21
1022,7,108.0025634765625,8.5792236328125,1916.5426025390625,1065.5013427734375,1.0,21
1023,7,108.0025634765625,8.5792236328125,1916.5426025390625,1065.5013427734375,1.0,21
1024,7,108.0025634765625,8.5792236328125,1916.5426025390625,1065.5013427734375,1.0,21
1025,7,108.0025634765625,8.5792236328125,1916.5426025390625,1065.5013427734375,1.0,21
1026,7,108.0025634765625,8.5792236328125,1916.5426025390625,1065.5013427734375,1.0,21
-1,7,108.0025634765625,8.5792236328125,1916.5426025390625,1065.5013427734375,1.0,21
-1,7,108.0025634765625,8.5792236328125,1916.5426025390625,1065.5013427734375,1.0,21
-1,7,108.0025634765625,8.5792236328125,1916.5426025390625,1065.5013427734375,1.0,21
-1,7,108.0025634765625,8.5792236328125,1916.5426025390625,1065.5013427734375,1.0,21
1068,8,21.7152099609375,7.61370849609375,1916.7447509765625,1069.2333984375,1.0,21
1069,8,19.784912109375,7.58441162109375,1916.867431640625,1067.9351806640625,1.0,21
1070,8,6.07745361328125,5.638092041015625,1918.990478515625,1069.6275634765625,1.0,21
1071,8,6.08551025390625,6.16973876953125,1918.686767578125,1069.0819091796875,1.0,21
1072,8,43.75579833984375,8.194427490234375,1919.7686767578125,1068.488525390625,1.0,21
1073,8,11.45489501953125,7.01824951171875,1917.2081298828125,1070.214111328125,1.0,21
1074,8,34.72869873046875,8.112762451171875,1916.1192626953125,1071.2186279296875,1.0,21
1075,8,9.3570556640625,8.7337646484375,1917.42626953125,1069.04931640625,1.0,21
1076,8,9.3570556640625,8.7337646484375,1917.42626953125,1069.04931640625,1.0,21
1077,8,55.3399658203125,8.63104248046875,1916.0928955078125,1067.847412109375,1.0,21
1078,8,86.25640869140625,9.76611328125,1919.1494140625,1068.7706298828125,1.0,21
1079,8,98.39044189453125,10.48040771484375,1919.232177734375,1070.81005859375,1.0,21
-1,8,98.39044189453125,10.48040771484375,1919.232177734375,1070.81005859375,1.0,21
1081,8,65.5601806640625,9.85601806640625,1916.859130859375,1068.920654296875,1.0,21
1082,8,69.069580078125,9.7001953125,1920.0,1068.69482421875,1.0,21
1083,8,21.18292236328125,8.246978759765625,1920.0,1069.7615966796875,1.0,21
1084,8,98.073486328125,9.700836181640625,1918.6336669921875,1069.7005615234375,1.0,21
1085,8,67.8548583984375,9.09869384765625,1919.530517578125,1069.5087890625,1.0,21
1086,8,92.4503173828125,8.35931396484375,1917.59619140625,1069.6597900390625,1.0,21
1087,8,92.4906005859375,8.86724853515625,1919.33056640625,1069.0279541015625,1.0,21
-1,8,92.4906005859375,8.86724853515625,1919.33056640625,1069.0279541015625,1.0,21
-1,8,92.4906005859375,8.86724853515625,1919.33056640625,1069.0279541015625,1.0,21
1090,8,82.907958984375,9.94647216796875,1917.4837646484375,1067.803466796875,1.0,21
1091,8,63.2977294921875,9.9927978515625,1916.9842529296875,1069.814208984375,1.0,21
1092,8,76.9130859375,9.67620849609375,1917.3372802734375,1070.2935791015625,1.0,21
1093,8,87.053466796875,10.2315673828125,1917.5877685546875,1069.6124267578125,1.0,21
1094,8,67.79681396484375,8.876129150390625,1918.7059326171875,1069.4560546875,1.0,21
1095,8,59.06982421875,8.52447509765625,1918.2275390625,1068.96533203125,1.0,21
1096,8,37.9295654296875,8.10699462890625,1918.0074462890625,1068.5858154296875,1.0,21
1097,8,31.6080322265625,7.4908447265625,1918.3802490234375,1070.659423828125,1.0,21
-1,8,31.6080322265625,7.4908447265625,1918.3802490234375,1070.659423828125,1.0,21
1099,8,21.25946044921875,6.30853271484375,1916.0560302734375,1072.8182373046875,1.0,21
-1,8,21.25946044921875,6.30853271484375,1916.0560302734375,1072.8182373046875,1.0,21
-1,8,21.25946044921875,6.30853271484375,1916.0560302734375,1072.8182373046875,1.0,21
-1,8,21.25946044921875,6.30853271484375,1916.0560302734375,1072.8182373046875,1.0,21
-1,8,21.25946044921875,6.30853271484375,1916.0560302734375,1072.8182373046875,1.0,21
-1,8,21.25946044921875,6.30853271484375,1916.0560302734375,1072.8182373046875,1.0,21
-1,8,21.25946044921875,6.30853271484375,1916.0560302734375,1072.8182373046875,1.0,21
-1,8,21.25946044921875,6.30853271484375,1916.0560302734375,1072.8182373046875,1.0,21
-1,8,21.25946044921875,6.30853271484375,1916.0560302734375,1072.8182373046875,1.0,21
-1,8,21.25946044921875,6.30853271484375,1916.0560302734375,1072.8182373046875,1.0,21
1109,8,21.25946044921875,6.30853271484375,1916.0560302734375,1072.8182373046875,1.0,21
1110,8,21.25946044921875,6.30853271484375,1916.0560302734375,1072.8182373046875,1.0,21
-1,8,21.25946044921875,6.30853271484375,1916.0560302734375,1072.8182373046875,1.0,21
-1,8,21.25946044921875,6.30853271484375,1916.0560302734375,1072.8182373046875,1.0,21
-1,8,21.25946044921875,6.30853271484375,1916.0560302734375,1072.8182373046875,1.0,21
-1,8,21.25946044921875,6.30853271484375,1916.0560302734375,1072.8182373046875,1.0,21
1147,9,5.3338623046875,9.697265625,1918.7808837890625,1066.3560791015625,1.0,21
1148,9,5.5242919921875,8.84014892578125,1918.207763671875,1068.0560302734375,1.0,21
-1,9,5.5242919921875,8.84014892578125,1918.207763671875,1068.0560302734375,1.0,21
1150,9,7.53533935546875,7.853759765625,1916.9810791015625,1069.8985595703125,1.0,21
1151,9,5.07513427734375,8.699249267578125,1914.61376953125,1066.2625732421875,1.0,21
1152,9,4.6248779296875,9.119842529296875,1915.582763671875,1065.4896240234375,1.0,21
1153,9,3.08770751953125,9.26953125,1915.53076171875,1065.0,1.0,21
1154,9,2.578125,9.3310546875,1914.681884765625,1066.534423828125,1.0,21
1155,9,2.3994140625,9.3577880859375,1914.047607421875,1064.5211181640625,1.0,21
1156,9,2.417724609375,8.67425537109375,1915.30810546875,1063.1632080078125,1.0,21
1157,9,3.4896240234375,8.19158935546875,1915.6453857421875,1063.2857666015625,1.0,21
1158,9,2.389892578125,9.03790283203125,1914.5159912109375,1063.7216796875,1.0,21
1159,9,2.36279296875,8.438232421875,1915.8607177734375,1062.271728515625,1.0,21
1160,9,2.5484619140625,7.884796142578125,1917.0179443359375,1063.0263671875,1.0,21
1161,9,2.56951904296875,8.23095703125,1916.709716796875,1063.320556640625,1.0,21
1162,9,2.86083984375,8.37139892578125,1915.8109130859375,1062.1080322265625,1.0,21
